Fecha,Hora,caudal m3 chamiza
01/05/2022,07:13,9.604
01/05/2022,07:43,9.604
01/05/2022,08:13,9.604
01/05/2022,08:43,9.604
01/05/2022,09:13,9.604
01/05/2022,09:43,9.604
01/05/2022,10:13,9.604
01/05/2022,10:43,9.604
01/05/2022,11:13,9.283
01/05/2022,11:43,9.283
01/05/2022,12:13,9.283
01/05/2022,12:43,9.283
01/05/2022,13:13,9.283
01/05/2022,13:43,9.283
01/05/2022,14:13,9.283
01/05/2022,14:43,9.283
01/05/2022,15:13,9.283
01/05/2022,15:43,8.963
01/05/2022,16:13,8.963
01/05/2022,16:43,8.963
01/05/2022,17:13,8.963
01/05/2022,17:43,8.963
01/05/2022,18:13,8.963
01/05/2022,18:43,8.963
01/05/2022,19:13,8.963
01/05/2022,19:43,8.642
01/05/2022,20:13,8.642
01/05/2022,20:43,8.642
01/05/2022,21:13,8.642
01/05/2022,21:43,8.642
01/05/2022,22:13,8.642
01/05/2022,22:43,8.642
01/05/2022,23:13,8.642
01/05/2022,23:43,8.642
02/05/2022,00:13,8.642
02/05/2022,00:43,8.642
02/05/2022,01:13,8.642
02/05/2022,01:43,8.642
02/05/2022,02:13,8.322
02/05/2022,02:43,8.322
02/05/2022,03:13,8.322
02/05/2022,03:43,8.322
02/05/2022,04:13,8.322
02/05/2022,04:43,8.322
02/05/2022,05:13,8.322
02/05/2022,05:43,8.322
02/05/2022,06:13,8.322
02/05/2022,06:43,8.030
02/05/2022,07:13,8.030
02/05/2022,07:43,8.030
02/05/2022,08:13,8.030
02/05/2022,08:43,8.030
02/05/2022,09:13,8.030
02/05/2022,09:43,8.030
02/05/2022,10:13,8.030
02/05/2022,10:43,8.030
02/05/2022,11:13,8.030
02/05/2022,11:43,7.739
02/05/2022,12:13,7.739
02/05/2022,12:43,7.739
02/05/2022,13:13,7.739
02/05/2022,13:43,7.739
02/05/2022,14:13,7.739
02/05/2022,14:43,7.739
02/05/2022,15:13,7.739
02/05/2022,15:43,7.739
02/05/2022,16:13,7.739
02/05/2022,16:43,7.739
02/05/2022,17:13,7.447
02/05/2022,17:43,7.447
02/05/2022,18:13,7.447
02/05/2022,18:43,7.447
02/05/2022,19:13,7.447
02/05/2022,19:43,7.447
02/05/2022,20:13,7.447
02/05/2022,20:43,7.447
02/05/2022,21:13,7.447
02/05/2022,21:43,7.447
02/05/2022,22:13,7.156
02/05/2022,22:43,7.156
02/05/2022,23:13,7.156
02/05/2022,23:43,7.156
03/05/2022,00:13,7.156
03/05/2022,00:43,7.156
03/05/2022,01:13,7.156
03/05/2022,01:43,7.156
03/05/2022,02:13,7.156
03/05/2022,02:43,7.156
03/05/2022,03:13,7.156
03/05/2022,03:43,7.156
03/05/2022,04:13,6.864
03/05/2022,04:43,6.864
03/05/2022,05:13,6.864
03/05/2022,05:43,6.864
03/05/2022,06:13,6.864
03/05/2022,06:43,6.864
03/05/2022,07:13,6.864
03/05/2022,07:43,6.864
03/05/2022,08:13,6.864
03/05/2022,08:43,6.864
03/05/2022,09:13,6.864
03/05/2022,09:43,6.864
03/05/2022,10:13,6.864
03/05/2022,10:43,6.864
03/05/2022,11:13,6.864
03/05/2022,11:43,6.864
03/05/2022,12:13,6.601
03/05/2022,12:43,6.601
03/05/2022,13:13,6.601
03/05/2022,13:43,6.601
03/05/2022,14:13,6.601
03/05/2022,14:43,6.601
03/05/2022,15:13,6.601
03/05/2022,15:43,6.601
03/05/2022,16:13,6.601
03/05/2022,16:43,6.601
03/05/2022,17:13,6.601
03/05/2022,17:43,6.601
03/05/2022,18:13,6.601
03/05/2022,18:43,6.601
03/05/2022,19:13,6.601
03/05/2022,19:43,6.601
03/05/2022,20:13,6.601
03/05/2022,20:43,6.338
03/05/2022,21:13,6.338
03/05/2022,21:43,6.338
03/05/2022,22:13,6.338
03/05/2022,22:43,6.338
03/05/2022,23:13,6.338
03/05/2022,23:43,6.338
04/05/2022,00:13,6.338
04/05/2022,00:43,6.338
04/05/2022,01:13,6.338
04/05/2022,01:43,6.338
04/05/2022,02:13,6.338
04/05/2022,02:43,6.338
04/05/2022,03:13,6.338
04/05/2022,03:43,6.338
04/05/2022,04:13,6.601
04/05/2022,04:43,6.601
04/05/2022,05:13,6.338
04/05/2022,05:43,6.601
04/05/2022,06:13,6.601
04/05/2022,06:43,6.601
04/05/2022,07:13,6.601
04/05/2022,07:43,6.601
04/05/2022,08:13,6.601
04/05/2022,08:43,6.601
04/05/2022,09:13,6.864
04/05/2022,09:43,6.864
04/05/2022,10:13,6.864
04/05/2022,10:43,6.864
04/05/2022,11:13,6.864
04/05/2022,11:43,6.864
04/05/2022,12:13,6.864
04/05/2022,12:43,7.156
04/05/2022,13:13,6.864
04/05/2022,13:43,6.864
04/05/2022,14:13,6.864
04/05/2022,14:43,7.156
04/05/2022,15:13,7.156
04/05/2022,15:43,7.156
04/05/2022,16:13,7.156
04/05/2022,16:43,7.156
04/05/2022,17:13,7.156
04/05/2022,17:43,7.156
04/05/2022,18:13,7.447
04/05/2022,18:43,7.447
04/05/2022,19:13,7.447
04/05/2022,19:43,7.447
04/05/2022,20:13,7.739
04/05/2022,20:43,7.739
04/05/2022,21:13,7.739
04/05/2022,21:43,7.739
04/05/2022,22:13,8.030
04/05/2022,22:43,8.030
04/05/2022,23:13,8.030
04/05/2022,23:43,8.322
05/05/2022,00:13,8.322
05/05/2022,00:43,8.322
05/05/2022,01:13,8.322
05/05/2022,01:43,8.322
05/05/2022,02:13,8.322
05/05/2022,02:43,8.322
05/05/2022,03:13,8.322
05/05/2022,03:43,8.322
05/05/2022,04:13,8.030
05/05/2022,04:43,8.030
05/05/2022,05:13,8.030
05/05/2022,05:43,8.030
05/05/2022,06:13,8.030
05/05/2022,06:43,7.739
05/05/2022,07:13,7.739
05/05/2022,07:43,7.739
05/05/2022,08:13,7.739
05/05/2022,08:43,7.739
05/05/2022,09:13,7.739
05/05/2022,09:43,7.739
05/05/2022,10:13,7.447
05/05/2022,10:43,7.447
05/05/2022,11:13,7.447
05/05/2022,11:43,7.447
05/05/2022,12:13,7.447
05/05/2022,12:43,7.447
05/05/2022,13:13,7.447
05/05/2022,13:43,7.447
05/05/2022,14:13,7.447
05/05/2022,14:43,7.447
05/05/2022,15:13,7.447
05/05/2022,15:43,7.447
05/05/2022,16:13,7.447
05/05/2022,16:43,7.447
05/05/2022,17:13,7.447
05/05/2022,17:43,7.447
05/05/2022,18:13,7.739
05/05/2022,18:43,7.739
05/05/2022,19:13,7.739
05/05/2022,19:43,7.739
05/05/2022,20:13,7.739
05/05/2022,20:43,8.030
05/05/2022,21:13,8.322
05/05/2022,21:43,8.642
05/05/2022,22:13,8.963
05/05/2022,22:43,9.283
05/05/2022,23:13,9.604
05/05/2022,23:43,9.604
06/05/2022,00:13,9.604
06/05/2022,00:43,9.604
06/05/2022,01:13,9.604
06/05/2022,01:43,9.604
06/05/2022,02:13,9.604
06/05/2022,02:43,9.604
06/05/2022,03:13,9.604
06/05/2022,03:43,9.604
06/05/2022,04:13,9.283
06/05/2022,04:43,9.283
06/05/2022,05:13,9.283
06/05/2022,05:43,8.963
06/05/2022,06:13,8.963
06/05/2022,06:43,8.642
06/05/2022,07:13,8.642
06/05/2022,07:43,8.642
06/05/2022,08:13,8.322
06/05/2022,08:43,8.322
06/05/2022,09:13,8.322
06/05/2022,09:43,8.030
06/05/2022,10:13,8.030
06/05/2022,10:43,8.030
06/05/2022,11:13,8.030
06/05/2022,11:43,7.739
06/05/2022,12:13,7.739
06/05/2022,12:43,7.739
06/05/2022,13:13,7.739
06/05/2022,13:43,7.739
06/05/2022,14:13,7.447
06/05/2022,14:43,7.447
06/05/2022,15:13,7.447
06/05/2022,15:43,7.447
06/05/2022,16:13,7.447
06/05/2022,16:43,7.447
06/05/2022,17:13,7.156
06/05/2022,17:43,7.156
06/05/2022,18:13,7.156
06/05/2022,18:43,7.156
06/05/2022,19:13,7.156
06/05/2022,19:43,7.156
06/05/2022,20:13,6.864
06/05/2022,20:43,6.864
06/05/2022,21:13,6.864
06/05/2022,21:43,6.864
06/05/2022,22:13,6.864
06/05/2022,22:43,6.864
06/05/2022,23:13,6.601
06/05/2022,23:43,6.601
07/05/2022,00:13,6.601
07/05/2022,00:43,6.601
07/05/2022,01:13,6.601
07/05/2022,01:43,6.601
07/05/2022,02:13,6.601
07/05/2022,02:43,6.338
07/05/2022,03:13,6.338
07/05/2022,03:43,6.338
07/05/2022,04:13,6.338
07/05/2022,04:43,6.338
07/05/2022,05:13,6.338
07/05/2022,05:43,6.338
07/05/2022,06:13,6.338
07/05/2022,06:43,6.338
07/05/2022,07:13,6.075
07/05/2022,07:43,6.075
07/05/2022,08:13,6.075
07/05/2022,08:43,6.075
07/05/2022,09:13,6.075
07/05/2022,09:43,6.075
07/05/2022,10:13,6.075
07/05/2022,10:43,6.075
07/05/2022,11:13,6.075
07/05/2022,11:43,6.075
07/05/2022,12:13,6.075
07/05/2022,12:43,6.075
07/05/2022,13:13,5.812
07/05/2022,13:43,5.812
07/05/2022,14:13,5.812
07/05/2022,14:43,5.812
07/05/2022,15:13,5.812
07/05/2022,15:43,5.812
07/05/2022,16:13,5.812
07/05/2022,16:43,5.812
07/05/2022,17:13,5.812
07/05/2022,17:43,5.812
07/05/2022,18:13,5.812
07/05/2022,18:43,5.812
07/05/2022,19:13,5.812
07/05/2022,19:43,5.812
07/05/2022,20:13,5.812
07/05/2022,20:43,5.812
07/05/2022,21:13,5.549
07/05/2022,21:43,5.549
07/05/2022,22:13,5.549
07/05/2022,22:43,5.549
07/05/2022,23:13,5.549
07/05/2022,23:43,5.549
08/05/2022,00:13,5.549
08/05/2022,00:43,5.549
08/05/2022,01:13,5.549
08/05/2022,01:43,5.549
08/05/2022,02:13,5.549
08/05/2022,02:43,5.549
08/05/2022,03:13,5.549
08/05/2022,03:43,5.549
08/05/2022,04:13,5.549
08/05/2022,04:43,5.549
08/05/2022,05:13,5.812
08/05/2022,05:43,5.812
08/05/2022,06:13,5.812
08/05/2022,06:43,5.812
08/05/2022,07:13,5.812
08/05/2022,07:43,5.812
08/05/2022,08:13,6.075
08/05/2022,08:43,6.075
08/05/2022,09:13,6.338
08/05/2022,09:43,6.601
08/05/2022,10:13,6.864
08/05/2022,10:43,7.156
08/05/2022,11:13,7.447
08/05/2022,11:43,7.739
08/05/2022,12:13,8.642
08/05/2022,12:43,9.604
08/05/2022,13:13,9.604
08/05/2022,13:43,9.604
08/05/2022,14:13,9.604
08/05/2022,14:43,9.924
08/05/2022,15:13,9.924
08/05/2022,15:43,9.924
08/05/2022,16:13,9.924
08/05/2022,16:43,9.924
08/05/2022,17:13,9.924
08/05/2022,17:43,9.924
08/05/2022,18:13,9.924
08/05/2022,18:43,9.604
08/05/2022,19:13,9.604
08/05/2022,19:43,9.604
08/05/2022,20:13,9.604
08/05/2022,20:43,9.604
08/05/2022,21:13,9.283
08/05/2022,21:43,9.283
08/05/2022,22:13,9.283
08/05/2022,22:43,8.963
08/05/2022,23:13,8.963
08/05/2022,23:43,8.963
09/05/2022,00:13,8.642
09/05/2022,00:43,8.642
09/05/2022,01:13,8.642
09/05/2022,01:43,8.322
09/05/2022,02:13,8.322
09/05/2022,02:43,8.322
09/05/2022,03:13,8.030
09/05/2022,03:43,8.030
09/05/2022,04:13,8.030
09/05/2022,04:43,8.030
09/05/2022,05:13,7.739
09/05/2022,05:43,7.739
09/05/2022,06:13,7.739
09/05/2022,06:43,7.739
09/05/2022,07:13,7.739
09/05/2022,07:43,7.447
09/05/2022,08:13,7.447
09/05/2022,08:43,7.447
09/05/2022,09:13,7.447
09/05/2022,09:43,7.447
09/05/2022,10:13,7.447
09/05/2022,10:43,7.156
09/05/2022,11:13,7.156
09/05/2022,11:43,7.156
09/05/2022,12:13,7.156
09/05/2022,12:43,7.156
09/05/2022,13:13,6.864
09/05/2022,13:43,6.864
09/05/2022,14:13,6.864
09/05/2022,14:43,6.864
09/05/2022,15:13,6.864
09/05/2022,15:43,6.864
09/05/2022,16:13,6.864
09/05/2022,16:43,6.864
09/05/2022,17:13,6.601
09/05/2022,17:43,6.601
09/05/2022,18:13,6.601
09/05/2022,18:43,6.601
09/05/2022,19:13,6.601
09/05/2022,19:43,6.601
09/05/2022,20:13,6.601
09/05/2022,20:43,6.601
09/05/2022,21:13,6.601
09/05/2022,21:43,6.338
09/05/2022,22:13,6.338
09/05/2022,22:43,6.338
09/05/2022,23:13,6.338
09/05/2022,23:43,6.338
10/05/2022,00:13,6.338
10/05/2022,00:43,6.338
10/05/2022,01:13,6.338
10/05/2022,01:43,6.075
10/05/2022,02:13,6.075
10/05/2022,02:43,6.075
10/05/2022,03:13,6.075
10/05/2022,03:43,6.075
10/05/2022,04:13,6.075
10/05/2022,04:43,6.075
10/05/2022,05:13,6.075
10/05/2022,05:43,6.075
10/05/2022,06:13,6.075
10/05/2022,06:43,6.075
10/05/2022,07:13,6.075
10/05/2022,07:43,5.812
10/05/2022,08:13,5.812
10/05/2022,08:43,5.812
10/05/2022,09:13,5.812
10/05/2022,09:43,5.812
10/05/2022,10:13,5.812
10/05/2022,10:43,5.812
10/05/2022,11:13,5.812
10/05/2022,11:43,5.812
10/05/2022,12:13,5.812
10/05/2022,12:43,5.812
10/05/2022,13:13,5.812
10/05/2022,13:43,5.812
10/05/2022,14:13,5.812
10/05/2022,14:43,5.812
10/05/2022,15:13,5.812
10/05/2022,15:43,5.549
10/05/2022,16:13,5.812
10/05/2022,16:43,5.549
10/05/2022,17:13,5.549
10/05/2022,17:43,5.549
10/05/2022,18:13,5.549
10/05/2022,18:43,5.549
10/05/2022,19:13,5.549
10/05/2022,19:43,5.549
10/05/2022,20:13,5.549
10/05/2022,20:43,5.549
10/05/2022,21:13,5.549
10/05/2022,21:43,5.549
10/05/2022,22:13,5.549
10/05/2022,22:43,5.549
10/05/2022,23:13,5.549
10/05/2022,23:43,5.549
11/05/2022,00:13,5.549
11/05/2022,00:43,5.315
11/05/2022,01:13,5.315
11/05/2022,01:43,5.315
11/05/2022,02:13,5.315
11/05/2022,02:43,5.315
11/05/2022,03:13,5.315
11/05/2022,03:43,5.315
11/05/2022,04:13,5.315
11/05/2022,04:43,5.315
11/05/2022,05:13,5.315
11/05/2022,05:43,5.315
11/05/2022,06:13,5.315
11/05/2022,06:43,5.315
11/05/2022,07:13,5.315
11/05/2022,07:43,5.315
11/05/2022,08:13,5.315
11/05/2022,08:43,5.315
11/05/2022,09:13,5.315
11/05/2022,09:43,5.315
11/05/2022,10:13,5.081
11/05/2022,10:43,5.081
11/05/2022,11:13,5.081
11/05/2022,11:43,5.081
11/05/2022,12:13,5.081
11/05/2022,12:43,5.081
11/05/2022,13:13,5.081
11/05/2022,13:43,5.081
11/05/2022,14:13,5.081
11/05/2022,14:43,5.081
11/05/2022,15:13,5.081
11/05/2022,15:43,5.081
11/05/2022,16:13,5.081
11/05/2022,16:43,5.081
11/05/2022,17:13,5.081
11/05/2022,17:43,5.081
11/05/2022,18:13,5.081
11/05/2022,18:43,5.081
11/05/2022,19:13,5.081
11/05/2022,19:43,5.081
11/05/2022,20:13,5.315
11/05/2022,20:43,5.315
11/05/2022,21:13,5.315
11/05/2022,21:43,5.315
11/05/2022,22:13,5.315
11/05/2022,22:43,5.315
11/05/2022,23:13,5.315
11/05/2022,23:43,5.315
12/05/2022,00:13,5.315
12/05/2022,00:43,5.549
12/05/2022,01:13,5.549
12/05/2022,01:43,5.549
12/05/2022,02:13,5.812
12/05/2022,02:43,5.812
12/05/2022,03:13,5.812
12/05/2022,03:43,6.075
12/05/2022,04:13,6.075
12/05/2022,04:43,6.075
12/05/2022,05:13,6.338
12/05/2022,05:43,6.338
12/05/2022,06:13,6.338
12/05/2022,06:43,6.601
12/05/2022,07:13,6.601
12/05/2022,07:43,6.601
12/05/2022,08:13,6.601
12/05/2022,08:43,6.601
12/05/2022,09:13,6.601
